Puzzle,Solution
0134000000000040,2134431214233241
0210130004010030,4213134234212134
0010010002300020,3412214342311324
0400300243000200,2413314243211234
0030002000101000,2431312443121243
2130430002011420,2134431232411423
1234000040030341,1234341241232341
2010000000414002,2413132432414132
0000023100020000,1324423134122143
0102400110002310,3142423114232314
4213104200303000,4213134221343421
0020023000400010,4321123431422413
0020024003000130,1423324143122134
0032004100100324,4132324124131324
0001120030000000,4321123431422413
4100000003402000,4123321413422431
0003030000040002,2143432132141432
4000000100100234,4123234134121234
0040041040000004,3142241343211234
0020304101044002,1423324121344312
1000031001000000,1423231431424231
3204400013020430,3214412313422431
4302120031042000,4312124331242431
0130040040031300,2134342142131342
0010300000010432,4213312423411432
0003000242011000,2143341242311324
4300213010003241,4312213414233241
0124040110000310,3124243112434312
0020403130100103,1324423134122143
0103021013002030,4123321413422431
0320200032410002,1324241332414132
1304003004020043,1324423134122143
4000004223101020,4231314223141423
4001000400100000,4321123424133142
0041010030120200,2341412334121234
0124000300000030,3124421323411432
0010103000000001,3214143221434321
0023301010002030,4123321413422431
1004030020130040,1234432124133142
3020021320000430,3124421323411432
3102200012340021,3142241312344321
0203130200000000,4213134234212134
0214003040002143,3214143243212143
1032301000400001,1432321421434321
0304000120433012,1324423121433412
1000000040102030,1423324143122134
0000210402030000,3421213442131342
1024001341000040,1324241341323241
2014102342010100,2314142342313142
2030001000000400,2134431232411423
0031004220141023,4231314223141423
0021004020044132,3421124323144132
0234340240230000,1234341241232341
1403000000040300,1423324121344312
2400012443001203,2431312443121243
3000043000004320,3214143221434321
0002300001400301,1432321421434321
0030021043010000,1432321443212143
0200400303000000,3214412313422431
0000102002004000,2413132432414132
0104000000300300,3124421314322341
4000210010003001,4312213414233241
1043300100320010,1243342141322314
0004030014003041,2134431214233241
0020241032404032,1324241332414132
4000000430022143,4231132434122143
0103204002043402,4123234112343412
0231314023040020,4231314223141423
0000100340313040,2314142342313142
0004301000232340,1234341241232341
3000003240210140,3214143243212143
0000000300002041,3124421314322341
1402000000010000,1432321443212143
4100200100040000,4123234112343412
0134002100024213,2134342113424213
0100401002411423,2134431232411423
2004031210230240,2134431214233241
0100032000001000,2143432132141432
4120300020300340,4123321424311342
3000120000140132,3421124323144132
0000321000034021,1432321421434321
2130000200010400,2134431232411423
2040041042301300,2143341242311324
2031000200030204,2431134241233214
3002010310040000,3412214313244231
2410310012000321,2413314212344321
1240031200242030,1243431231242431
1040421321040020,1342421321343421
0000003000121243,3124243143121243
2030000200003204,2431134241233214
4000304003200410,4132324113242413
0001000200200010,3241413213242413
0240400020030000,3241413224131324
4100321003402000,4123321413422431
0032200000003001,4132231412433421
1240000030240431,1243431231242431
3124021310020040,3124421314322341
0003320400000300,4123321424311342
4000030034122100,4231132434122143
4103234100300012,4123234112343412
0200130400100103,4231132434122143
3201003224100300,3241413224131324
0040420304202030,1342421334212134
1040040000100000,1243342123144132
0400000000304001,2413314212344321
0021024301320310,3421124341322314
1030021003000103,1432321443212143
0300040040133000,2341143242133124
4001310003101403,4231314223141423
3120043002430310,3124243112434312
0001002343022130,3241142343122134
0010402004310300,3214412324311342
1034402100000002,1234432124133142
4312000304303104,4312124324313124
0031000000140400,4231314223141423
0042200010000001,3142241312344321
4012000020303000,4312124324313124
0400204140100000,1432234142133124
0040400000320214,2143432114323214
0004142331000030,2314142331424231
0420104300040030,3421124323144132
0000000110232000,3142423114232314
0024000000122003,1324423134122143
0004001304302040,3124421314322341
1403300040120030,1423324143122134
3001102303002134,3241142343122134
0041000000030020,3241413224131324
0304140300004030,2314142331424231
0134431200233000,2134431214233241
3001000003002000,3241142343122134
0002231400010043,4132231434211243
0214410013000431,3214412313422431
1003000001302304,1243342141322314
0002200000340020,3142241312344321
0004002042000000,2314142342313142
0000342020104100,1243342123144132
0123200030021234,4123234134121234
1043000031242400,1243431231242431
0002000000010034,3142241343211234
0040003004130300,3241413224131324
3000000003020040,3124243143121243
0132300120101300,4132324124131324
0104042000024003,2134342113424213
0201000004002300,4231314214232314
3042023100000023,3142423123141423
4030100000000043,4231132434122143
0301003230000000,2341143231244213
0300000030400032,1324241332414132
0000004001040001,4312124331242431
0001040003000100,3241142343122134
0001030034100140,4231132434122143
0040001003010000,3142241343211234
3000000343000030,3142241343211234
1200432000420413,1234432131422413
3021000010024210,3421213413424213
0003104200343001,4213134221343421
0102423020041000,3142423123141423
0003032100000400,2143432132141432
0001002002034000,2431312412434312
0030030000011000,2134431232411423
0400002040101003,2431312443121243
1230402000002403,1234432131422413
0020040000034310,3124243112434312
4300200302041402,4321214332141432
2140430104003210,2143432114323214
0200010404320340,4213312414322341
0030030000000402,4231132421433412
3001010000000400,3241413213242413
4001014302141000,4321214332141432
0010310420000402,4213312423411432
1004240002400100,1324241332414132
0000100032000023,2431134232144123
0200002021003410,4231132421433412
4103301400310302,4123321424311342
1040431020303004,1243431224313124
1000020130000043,1324423134122143
3020243012034300,3124243112434312
0000000332410030,1324241332414132
2014400004011000,2314413234211243
4301004000000000,4321214314323214
0432020401434300,1432321421434321
0120204030000234,4123234134121234
0040003040033120,2341143242133124
0200000201000300,3214143221434321
3124421000022000,3124421314322341
0000014000001400,4321214332141432
4302013010000240,4312213414233241
3200002003000134,3241142343122134
0000400000400402,1324423121433412
0400200302001304,3412214342311324
4000003031420403,4321123431422413
0041403013242003,3241413213242413
3020040040120200,3124243143121243
0300000004000042,4321123424133142
4100000030000200,4132231434211243
3002000041030301,3412123441232341
2000040042000002,2134342142131342
0000000100020103,1324423134122143
3120003010030310,3124243112434312
0000000330141002,4321214332141432
2300040202100124,2341143242133124
0004001030410000,1324241332414132
0000000142033000,1432234142133124
4302020304000120,4312124324313124
0300100400003100,4321123424133142
0100021400002000,4123321413422431
0010104204212130,4213134234212134
0000000001200214,1342243141233214
0304142042300102,2314142342313142
0004340040131342,2134342142131342
0312000004200200,4312213414233241
3020210440130000,3421213442131342
0324240341000041,1324241341323241
0000100004120000,4231132434122143
0020040000120003,3124243143121243
0400000300022010,3421124341322314
0003312404020341,4213312414322341
0140400002100030,2143432132141432
1324200302010032,1324241332414132
0203010000302041,4213312414322341
3104003000000000,3124243112434312
2100301000300000,2143341242311324
0104003140001240,3124243143121243
3400024323000100,3421124323144132
0142003010000010,3142423114232314
0024020010322301,3124421314322341
0000200340001004,3142241343211234
4030030004000000,4132231434211243
0400004010300001,2413314212344321
0204402003000430,3214412313422431
4200002403400032,4213312423411432
0004301020014123,1234341223414123
0001040000100020,2341143242133124
0040032010300200,2143432114323214
0400000210340020,2413314212344321
0000040200040213,2341143231244213
0004010003002030,3214412313422431
0003304140002134,1423324143122134
0012200002011420,4312213432411423
3204402003422000,3214412313422431
0002020040032000,3412123441232341
2001310443021040,2431312443121243
0004040332410132,1324241332414132
1024041340020041,1324241341323241
4012003414033040,4312213414233241
4020000010020204,4321214314323214
0420004023000132,3421124323144132
0100430232011403,2134431232411423
4100000003040403,4132324113242413
3002201010000301,3142241312344321
0043432032100030,2143432132141432
0301023400002400,4321123431422413
0030300003202003,1432321443212143
0300214300300214,4321214314323214
0013004000002000,4213134234212134
0000000200044003,2341143231244213
0010103000000300,3412123441232341
1030001020010023,1234341223414123
2304000000011043,2314413234211243
2300010002043400,2341412312343412
0400010010400300,2431312412434312
3200010304001002,3214412324311342
4013000404302301,4213312414322341
1002401300000420,1342421321343421
0004001023001402,3124421323411432
0020043000120040,3124243143121243
3000142000000010,3241142321344312
0400000002030024,1432234142133124
2401002410034310,2431312412434312
0000401020001430,3124421323411432
1324003004000140,1324423134122143
0041000000101024,3241413224131324
0203302023011002,4213312423411432
0000301003000003,1234341223414123
2040100030244013,2341143231244213
1032000403010040,1432321443212143
0410010042311020,3412214342311324
4000030200000100,4213134234212134
0000130002004002,2413132432414132
4300120330002031,4312124331242431
4310213414000200,4312213414233241
4020010302141032,4321214332141432
3400100440030001,3412123441232341
1002000000100020,1432234142133124
0043300103000100,1243342123144132
2310102002310042,2314142342313142
0004201300000041,1324241341323241
